Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition
406.0,20.0,70.04995836802665,9991.0,4.0,4.0,1976.0,1993.0,0.0,1116.0,0.0,165.0,1281.0,1620.0,0.0,0.0,1620.0,1.0,0.0,2.0,0.0,3.0,1.0,8.0,1.0,1993.0,2.0,490.0,120.0,78.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,150000.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Min1,TA,Attchd,Unf,TA,TA,Y,WD,Normal
407.0,50.0,51.0,10480.0,6.0,5.0,1936.0,1950.0,0.0,0.0,0.0,1064.0,1064.0,1166.0,0.0,473.0,1639.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1936.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,115000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,TA,Maj2,Gd,Detchd,Unf,TA,TA,Y,WD,Normal
408.0,70.0,63.0,15576.0,6.0,7.0,1915.0,1976.0,0.0,0.0,0.0,840.0,840.0,840.0,840.0,0.0,1680.0,0.0,0.0,2.0,0.0,4.0,1.0,8.0,0.0,1960.0,1.0,308.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,3.0,2008.0,177000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Plywood,TA,TA,BrkTil,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,WD,Normal
409.0,60.0,109.0,14154.0,7.0,5.0,2006.0,2006.0,350.0,0.0,0.0,1063.0,1063.0,1071.0,1101.0,0.0,2172.0,0.0,0.0,2.0,1.0,3.0,1.0,9.0,1.0,2006.0,3.0,947.0,192.0,62.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,280000.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,Gd,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,New,Partial
410.0,60.0,85.0,10800.0,8.0,5.0,2007.0,2008.0,100.0,789.0,0.0,245.0,1034.0,1050.0,1028.0,0.0,2078.0,1.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,2008.0,3.0,836.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,339750.0,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,New,Partial
411.0,20.0,68.0,9571.0,5.0,3.0,1958.0,1958.0,0.0,0.0,0.0,1276.0,1276.0,1276.0,0.0,0.0,1276.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1958.0,1.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,60000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkComm,Brk Cmn,TA,Fa,CBlock,TA,Fa,No,Unf,Unf,GasA,TA,Y,FuseA,TA,Mod,Gd,Attchd,Unf,TA,TA,Y,COD,Abnorml
412.0,190.0,100.0,34650.0,5.0,5.0,1955.0,1955.0,0.0,1056.0,0.0,0.0,1056.0,1056.0,0.0,0.0,1056.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1955.0,2.0,572.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2006.0,145000.0,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,GasA,TA,N,SBrkr,TA,Typ,Gd,Attchd,Fin,TA,TA,Y,WD,Normal
413.0,20.0,70.04995836802665,4403.0,7.0,5.0,2009.0,2009.0,432.0,578.0,0.0,892.0,1470.0,1478.0,0.0,0.0,1478.0,1.0,0.0,2.0,1.0,2.0,1.0,7.0,1.0,2009.0,2.0,484.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,222000.0,FV,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,New,Partial
414.0,30.0,56.0,8960.0,5.0,6.0,1927.0,1950.0,0.0,0.0,0.0,1008.0,1008.0,1028.0,0.0,0.0,1028.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,1.0,1927.0,2.0,360.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,3.0,2010.0,115000.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal
415.0,60.0,59.0,11228.0,7.0,5.0,1993.0,1993.0,0.0,50.0,531.0,499.0,1080.0,1080.0,1017.0,0.0,2097.0,0.0,1.0,2.0,1.0,3.0,1.0,9.0,1.0,1993.0,3.0,678.0,196.0,187.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,228000.0,RL,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,BLQ,GLQ,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,WD,Normal
416.0,20.0,73.0,8899.0,7.0,5.0,2007.0,2007.0,0.0,24.0,0.0,1316.0,1340.0,1340.0,0.0,0.0,1340.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,2007.0,2.0,396.0,100.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,181134.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,New,Partial
417.0,60.0,74.0,7844.0,6.0,7.0,1978.0,1978.0,203.0,209.0,0.0,463.0,672.0,672.0,728.0,0.0,1400.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,1978.0,2.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,149500.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,WD,Normal
418.0,70.0,86.0,22420.0,6.0,6.0,1918.0,1950.0,0.0,1128.0,0.0,242.0,1370.0,1370.0,1254.0,0.0,2624.0,1.0,0.0,2.0,1.0,4.0,1.0,10.0,1.0,1918.0,3.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,239000.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,Hip,CompShg,Wd Sdng,Stucco,TA,TA,BrkTil,Gd,TA,No,BLQ,Unf,GasW,TA,N,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,N,WD,Normal
419.0,50.0,60.0,8160.0,5.0,6.0,1940.0,1950.0,0.0,312.0,0.0,444.0,756.0,756.0,378.0,0.0,1134.0,1.0,0.0,1.0,1.0,3.0,1.0,7.0,0.0,1940.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,126000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Fa,N,FuseF,TA,Typ,Gd,Detchd,Unf,TA,TA,P,WD,AdjLand
420.0,20.0,65.0,8450.0,5.0,6.0,1968.0,1968.0,0.0,775.0,0.0,281.0,1056.0,1056.0,0.0,0.0,1056.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1968.0,1.0,304.0,0.0,85.0,184.0,0.0,0.0,0.0,0.0,7.0,2010.0,142000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Fa,Attchd,Unf,TA,TA,Y,WD,Normal
421.0,90.0,78.0,7060.0,7.0,5.0,1997.0,1998.0,200.0,1309.0,0.0,35.0,1344.0,1344.0,0.0,0.0,1344.0,2.0,0.0,2.0,0.0,2.0,2.0,8.0,0.0,1997.0,4.0,784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0,206300.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,Gable,CompShg,VinylSd,VinylSd,TA,Gd,PConc,Gd,Gd,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,Fin,TA,TA,Y,WD,Alloca
422.0,20.0,70.04995836802665,16635.0,6.0,7.0,1977.0,2000.0,126.0,1246.0,0.0,356.0,1602.0,1602.0,0.0,0.0,1602.0,0.0,1.0,2.0,0.0,3.0,1.0,8.0,1.0,1977.0,2.0,529.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,215000.0,RL,Pave,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,Gd,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,WD,Normal
423.0,20.0,100.0,21750.0,5.0,5.0,1954.0,1954.0,0.0,0.0,0.0,988.0,988.0,988.0,0.0,0.0,988.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1954.0,2.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2008.0,113000.0,RL,Pave,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,TA,Typ,Gd,Attchd,RFn,TA,TA,N,WD,Normal
424.0,60.0,80.0,9200.0,8.0,5.0,1998.0,1998.0,473.0,986.0,0.0,484.0,1470.0,1470.0,1160.0,0.0,2630.0,1.0,0.0,2.0,1.0,4.0,1.0,8.0,1.0,1998.0,3.0,696.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,315000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,WD,Normal
425.0,20.0,72.0,9000.0,6.0,5.0,1956.0,1956.0,74.0,616.0,0.0,580.0,1196.0,1196.0,0.0,0.0,1196.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,1.0,1956.0,1.0,297.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,139000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,Gd,TA,No,LwQ,Unf,GasA,Gd,Y,FuseA,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal
426.0,60.0,60.0,3378.0,7.0,8.0,1946.0,1992.0,0.0,0.0,0.0,651.0,651.0,707.0,682.0,0.0,1389.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,2.0,1947.0,1.0,240.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,9.0,2009.0,135000.0,RM,Pave,Reg,HLS,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,TA,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,P,WD,Normal
427.0,80.0,70.04995836802665,12800.0,7.0,5.0,1989.0,1989.0,145.0,1518.0,0.0,0.0,1518.0,1644.0,0.0,0.0,1644.0,1.0,1.0,2.0,0.0,2.0,1.0,5.0,1.0,1989.0,2.0,569.0,80.0,0.0,0.0,0.0,396.0,0.0,0.0,8.0,2009.0,275000.0,RL,Pave,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,WD,Normal
428.0,20.0,77.0,8593.0,4.0,6.0,1957.0,1957.0,0.0,288.0,0.0,619.0,907.0,907.0,0.0,0.0,907.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1964.0,1.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,109008.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal
429.0,20.0,64.0,6762.0,7.0,5.0,2007.0,2007.0,108.0,664.0,0.0,544.0,1208.0,1208.0,0.0,0.0,1208.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,0.0,2007.0,2.0,628.0,105.0,54.0,0.0,0.0,0.0,0.0,0.0,9.0,2007.0,195400.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,New,Partial
430.0,20.0,130.0,11457.0,6.0,5.0,1988.0,1988.0,0.0,1005.0,0.0,387.0,1392.0,1412.0,0.0,0.0,1412.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,1988.0,2.0,576.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,3.0,2009.0,175000.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,Mn,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,WD,Normal
431.0,160.0,21.0,1680.0,6.0,5.0,1971.0,1971.0,232.0,387.0,0.0,96.0,483.0,483.0,504.0,0.0,987.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,0.0,1971.0,1.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,85400.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,COD,Abnorml
432.0,50.0,60.0,5586.0,6.0,7.0,1920.0,1998.0,0.0,0.0,0.0,901.0,901.0,1088.0,110.0,0.0,1198.0,0.0,0.0,1.0,0.0,4.0,1.0,7.0,0.0,1978.5061638868744,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,79900.0,RM,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,N,ConLD,Abnorml
433.0,160.0,24.0,1920.0,5.0,5.0,1971.0,1971.0,376.0,471.0,0.0,294.0,765.0,765.0,600.0,0.0,1365.0,1.0,0.0,1.0,1.0,2.0,1.0,6.0,0.0,1971.0,2.0,440.0,240.0,36.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,122500.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Min1,Gd,Detchd,Unf,TA,TA,Y,WD,Normal
434.0,60.0,100.0,10839.0,6.0,5.0,1997.0,1998.0,0.0,0.0,0.0,926.0,926.0,926.0,678.0,0.0,1604.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1997.0,2.0,470.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,181000.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,WD,Normal
435.0,180.0,21.0,1890.0,4.0,7.0,1972.0,1972.0,0.0,495.0,0.0,135.0,630.0,630.0,0.0,0.0,630.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1978.5061638868744,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,81000.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,Gable,CompShg,CemntBd,CmentBd,TA,Gd,CBlock,Gd,TA,Av,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,WD,Normal
436.0,60.0,43.0,10667.0,7.0,6.0,1996.0,1996.0,0.0,385.0,344.0,70.0,799.0,827.0,834.0,0.0,1661.0,1.0,0.0,2.0,1.0,3.0,1.0,6.0,1.0,1996.0,2.0,550.0,158.0,61.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,212000.0,RL,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,PosN,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,GLQ,ALQ,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,ConLw,Normal
437.0,50.0,40.0,4400.0,6.0,8.0,1920.0,1950.0,0.0,0.0,0.0,648.0,648.0,734.0,384.0,0.0,1118.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,1990.0,2.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,116000.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,GasA,TA,Y,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal
438.0,45.0,50.0,6000.0,6.0,7.0,1926.0,2004.0,0.0,0.0,0.0,884.0,884.0,904.0,0.0,0.0,904.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1926.0,1.0,180.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,1.0,2009.0,119000.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal
439.0,30.0,40.0,4280.0,5.0,6.0,1913.0,2002.0,0.0,365.0,0.0,75.0,440.0,694.0,0.0,0.0,694.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,1.0,1990.0,1.0,352.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,3.0,2007.0,90350.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Stucco,TA,TA,PConc,TA,TA,No,LwQ,Unf,GasA,TA,N,SBrkr,Gd,Typ,Gd,Detchd,Unf,Gd,TA,P,WD,Normal
440.0,50.0,67.0,12354.0,6.0,8.0,1920.0,2000.0,0.0,0.0,0.0,684.0,684.0,684.0,512.0,0.0,1196.0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,2005.0,2.0,528.0,0.0,46.0,0.0,0.0,0.0,0.0,800.0,8.0,2009.0,110000.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,Fa,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,ConLI,Normal
441.0,20.0,105.0,15431.0,10.0,5.0,2008.0,2008.0,200.0,1767.0,539.0,788.0,3094.0,2402.0,0.0,0.0,2402.0,1.0,0.0,2.0,0.0,2.0,1.0,10.0,2.0,2008.0,3.0,672.0,0.0,72.0,0.0,0.0,170.0,0.0,0.0,4.0,2009.0,555000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,Ex,TA,Gd,GLQ,ALQ,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,WD,Normal
442.0,90.0,92.0,12108.0,4.0,4.0,1955.0,1955.0,270.0,133.0,0.0,1307.0,1440.0,1440.0,0.0,0.0,1440.0,0.0,0.0,2.0,0.0,4.0,2.0,8.0,0.0,1978.5061638868744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,118000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,N,FuseF,Fa,Typ,Gd,Attchd,Unf,TA,TA,Y,WD,Normal
443.0,50.0,52.0,6240.0,5.0,7.0,1930.0,1992.0,0.0,0.0,0.0,1078.0,1078.0,1128.0,445.0,0.0,1573.0,0.0,0.0,2.0,0.0,3.0,1.0,8.0,1.0,1930.0,2.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,162900.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,P,WD,Normal
444.0,120.0,53.0,3922.0,7.0,5.0,2006.0,2007.0,72.0,0.0,0.0,1258.0,1258.0,1258.0,0.0,0.0,1258.0,0.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,2007.0,3.0,648.0,144.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,172500.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,WdShing,Wd Shng,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,New,Partial
445.0,60.0,70.0,8750.0,7.0,5.0,1994.0,1995.0,0.0,642.0,0.0,273.0,915.0,933.0,975.0,0.0,1908.0,1.0,0.0,2.0,1.0,4.0,1.0,8.0,1.0,1994.0,2.0,493.0,144.0,133.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,210000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,Gd,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,WD,Normal
446.0,20.0,73.0,9855.0,6.0,5.0,1956.0,1956.0,0.0,0.0,0.0,1436.0,1436.0,1689.0,0.0,0.0,1689.0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,1956.0,2.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,127500.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Fa,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,COD,Normal
447.0,20.0,137.0,16492.0,6.0,6.0,1966.0,2002.0,0.0,247.0,713.0,557.0,1517.0,1888.0,0.0,0.0,1888.0,0.0,0.0,2.0,1.0,2.0,1.0,6.0,1.0,1966.0,2.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,190000.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Plywood,Gd,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,Ex,Y,SBrkr,Gd,Mod,Gd,Attchd,Fin,TA,TA,Y,WD,Normal
