Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition
299.0,60.0,90.0,11700.0,6.0,6.0,1968.0,1968.0,365.0,384.0,175.0,143.0,702.0,1041.0,702.0,0.0,1743.0,0.0,1.0,1.0,2.0,3.0,1.0,7.0,1.0,1968.0,2.0,539.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,175000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Mansard,CompShg,HdBoard,AsphShn,Gd,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
300.0,20.0,80.0,14000.0,6.0,8.0,1950.0,2004.0,0.0,0.0,0.0,1092.0,1092.0,1152.0,0.0,0.0,1152.0,0.0,1.0,1.0,0.0,3.0,1.0,6.0,1.0,1950.0,1.0,300.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,158500.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,TA,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD,Family
301.0,190.0,90.0,15750.0,5.0,5.0,1953.0,1953.0,56.0,841.0,0.0,324.0,1165.0,1336.0,0.0,0.0,1336.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,2.0,1953.0,1.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,157000.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
302.0,60.0,66.0,16226.0,8.0,5.0,1998.0,1999.0,0.0,281.0,0.0,747.0,1028.0,1210.0,1242.0,0.0,2452.0,0.0,0.0,2.0,1.0,4.0,1.0,9.0,1.0,1998.0,2.0,683.0,208.0,50.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,267000.0,RL,Pave,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,BuiltIn,Fin,TA,TA,Y,WD,Normal
303.0,20.0,118.0,13704.0,7.0,5.0,2001.0,2002.0,150.0,0.0,0.0,1541.0,1541.0,1541.0,0.0,0.0,1541.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,2001.0,3.0,843.0,468.0,81.0,0.0,0.0,0.0,0.0,0.0,1.0,2006.0,205000.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
304.0,20.0,70.0,9800.0,5.0,7.0,1972.0,1972.0,0.0,894.0,0.0,0.0,894.0,894.0,0.0,0.0,894.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1975.0,2.0,552.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,149900.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Abnorml
305.0,75.0,87.0,18386.0,7.0,9.0,1880.0,2002.0,0.0,0.0,0.0,1470.0,1470.0,1675.0,1818.0,0.0,3493.0,0.0,0.0,3.0,0.0,3.0,1.0,10.0,1.0,2003.0,3.0,870.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,295000.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,Gable,CompShg,CemntBd,CmentBd,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
306.0,20.0,80.0,10386.0,8.0,5.0,2004.0,2005.0,246.0,1464.0,0.0,536.0,2000.0,2000.0,0.0,0.0,2000.0,1.0,0.0,2.0,0.0,3.0,1.0,8.0,0.0,2004.0,3.0,888.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,305900.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
307.0,60.0,116.0,13474.0,7.0,5.0,1990.0,1991.0,246.0,700.0,0.0,0.0,700.0,1122.0,1121.0,0.0,2243.0,1.0,0.0,2.0,1.0,4.0,1.0,8.0,1.0,1990.0,3.0,746.0,127.0,44.0,224.0,0.0,0.0,0.0,0.0,6.0,2007.0,225000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,Gable,CompShg,HdBoard,Plywood,Gd,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
308.0,50.0,70.04995836802665,7920.0,6.0,7.0,1920.0,1950.0,0.0,0.0,0.0,319.0,319.0,1035.0,371.0,0.0,1406.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1978.5061638868744,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,89500.0,RM,Pave,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,TA,Fa,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,FuseA,Fa,Typ,Attchd,Unf,TA,TA,N,WD,Normal
309.0,30.0,70.04995836802665,12342.0,4.0,5.0,1940.0,1950.0,0.0,262.0,0.0,599.0,861.0,861.0,0.0,0.0,861.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1961.0,2.0,539.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,82500.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
310.0,20.0,90.0,12378.0,9.0,5.0,2003.0,2004.0,0.0,1274.0,0.0,622.0,1896.0,1944.0,0.0,0.0,1944.0,1.0,0.0,2.0,0.0,3.0,1.0,8.0,3.0,2003.0,3.0,708.0,208.0,175.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,360000.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
311.0,60.0,70.04995836802665,7685.0,6.0,5.0,1993.0,1994.0,112.0,518.0,0.0,179.0,697.0,697.0,804.0,0.0,1501.0,0.0,0.0,2.0,1.0,3.0,1.0,6.0,1.0,1993.0,2.0,420.0,190.0,63.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,165600.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
312.0,20.0,50.0,8000.0,6.0,6.0,1948.0,2002.0,0.0,680.0,0.0,292.0,972.0,972.0,0.0,0.0,972.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,1.0,1948.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,132000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
313.0,190.0,65.0,7800.0,5.0,7.0,1939.0,1950.0,0.0,507.0,0.0,286.0,793.0,793.0,325.0,0.0,1118.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,1939.0,2.0,410.0,0.0,0.0,0.0,0.0,271.0,0.0,0.0,5.0,2006.0,119900.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,Gd,TA,Mn,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
314.0,20.0,150.0,215245.0,7.0,5.0,1965.0,1965.0,0.0,1236.0,820.0,80.0,2136.0,2036.0,0.0,0.0,2036.0,2.0,0.0,2.0,0.0,3.0,1.0,8.0,2.0,1965.0,2.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,375000.0,RL,Pave,IR3,Low,AllPub,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,TA,TA,CBlock,Gd,TA,Gd,ALQ,Rec,GasW,TA,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
315.0,70.0,60.0,9600.0,7.0,7.0,1925.0,1990.0,0.0,16.0,0.0,712.0,728.0,832.0,809.0,0.0,1641.0,0.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1925.0,2.0,546.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,8.0,2006.0,178000.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,Gd,No,LwQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Detchd,Unf,Fa,TA,Y,WD,Normal
316.0,60.0,71.0,7795.0,7.0,5.0,2004.0,2005.0,0.0,425.0,0.0,291.0,716.0,716.0,716.0,0.0,1432.0,1.0,0.0,2.0,1.0,3.0,1.0,6.0,1.0,2004.0,2.0,432.0,100.0,51.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,188500.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
317.0,60.0,94.0,13005.0,7.0,7.0,1980.0,1980.0,278.0,692.0,0.0,153.0,845.0,1153.0,1200.0,0.0,2353.0,1.0,0.0,2.0,1.0,4.0,1.0,10.0,1.0,1983.0,2.0,484.0,288.0,195.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,260000.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,Gd,TA,CBlock,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,Ex,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
318.0,60.0,75.0,9000.0,8.0,5.0,2006.0,2006.0,0.0,0.0,0.0,1088.0,1088.0,1088.0,871.0,0.0,1959.0,0.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,2006.0,3.0,1025.0,208.0,46.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,270000.0,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
319.0,60.0,90.0,9900.0,7.0,5.0,1993.0,1993.0,256.0,987.0,0.0,360.0,1347.0,1372.0,1274.0,0.0,2646.0,1.0,0.0,2.0,1.0,4.0,1.0,9.0,1.0,1993.0,3.0,656.0,340.0,60.0,144.0,0.0,0.0,0.0,0.0,4.0,2009.0,260000.0,RL,Pave,Reg,Low,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
320.0,80.0,70.04995836802665,14115.0,7.0,5.0,1980.0,1980.0,225.0,1036.0,0.0,336.0,1372.0,1472.0,0.0,0.0,1472.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,2.0,1980.0,2.0,588.0,233.0,48.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,187500.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
321.0,60.0,111.0,16259.0,9.0,5.0,2006.0,2006.0,370.0,0.0,0.0,1249.0,1249.0,1249.0,1347.0,0.0,2596.0,0.0,0.0,3.0,1.0,4.0,1.0,9.0,0.0,2006.0,3.0,840.0,240.0,154.0,0.0,0.0,0.0,0.0,0.0,9.0,2006.0,342643.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Ex,Gd,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,New,Partial
322.0,60.0,99.0,12099.0,8.0,5.0,2004.0,2004.0,388.0,970.0,0.0,166.0,1136.0,1136.0,1332.0,0.0,2468.0,1.0,0.0,2.0,1.0,4.0,1.0,10.0,1.0,2004.0,3.0,872.0,184.0,154.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,354000.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,BuiltIn,Fin,TA,TA,Y,WD,Normal
323.0,60.0,86.0,10380.0,7.0,5.0,1986.0,1987.0,172.0,28.0,1474.0,0.0,1502.0,1553.0,1177.0,0.0,2730.0,1.0,0.0,2.0,1.0,4.0,1.0,8.0,1.0,1987.0,2.0,576.0,201.0,96.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,301000.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,Gd,TA,CBlock,TA,TA,Gd,LwQ,ALQ,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
324.0,20.0,49.0,5820.0,3.0,8.0,1955.0,2005.0,0.0,256.0,0.0,906.0,1162.0,1163.0,0.0,0.0,1163.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1955.0,1.0,220.0,142.0,98.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,126175.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,Unf,Fa,TA,Y,WD,Normal
325.0,80.0,96.0,11275.0,7.0,7.0,1967.0,2007.0,300.0,0.0,0.0,710.0,710.0,1898.0,1080.0,0.0,2978.0,0.0,0.0,2.0,1.0,5.0,1.0,11.0,1.0,1961.0,2.0,564.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,242000.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosN,Norm,1Fam,SLvl,Mansard,WdShake,Wd Sdng,Wd Sdng,Gd,Gd,CBlock,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,BuiltIn,Fin,TA,TA,Y,WD,Normal
326.0,45.0,50.0,5000.0,5.0,6.0,1941.0,1950.0,0.0,116.0,0.0,604.0,720.0,803.0,0.0,0.0,803.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1941.0,2.0,360.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,12.0,2007.0,87000.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,Po,N,FuseF,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
327.0,120.0,32.0,10846.0,8.0,5.0,1993.0,1993.0,0.0,1619.0,0.0,100.0,1719.0,1719.0,0.0,0.0,1719.0,2.0,0.0,1.0,1.0,1.0,1.0,6.0,2.0,1993.0,2.0,473.0,122.0,30.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,324000.0,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,Gable,CompShg,BrkFace,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,Con,Normal
328.0,20.0,80.0,11600.0,6.0,5.0,1960.0,1960.0,175.0,565.0,0.0,818.0,1383.0,1383.0,0.0,0.0,1383.0,0.0,0.0,1.0,1.0,3.0,1.0,7.0,0.0,1960.0,1.0,292.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,145250.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
329.0,75.0,70.04995836802665,11888.0,6.0,6.0,1916.0,1994.0,0.0,0.0,0.0,844.0,844.0,1445.0,689.0,0.0,2134.0,0.0,0.0,2.0,0.0,5.0,1.0,10.0,0.0,1930.0,2.0,441.0,0.0,60.0,268.0,0.0,0.0,0.0,0.0,7.0,2009.0,214500.0,RL,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,Gable,CompShg,Wd Sdng,Wd Shng,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,N,FuseA,Gd,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
330.0,70.0,60.0,6402.0,5.0,5.0,1920.0,1950.0,0.0,0.0,0.0,596.0,596.0,596.0,596.0,0.0,1192.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1920.0,1.0,189.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,7.0,2009.0,78000.0,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Shng,TA,TA,PConc,TA,TA,Mn,Unf,Unf,GasA,TA,N,SBrkr,TA,Typ,Detchd,Unf,Fa,Fa,N,WD,Normal
331.0,90.0,70.04995836802665,10624.0,5.0,4.0,1964.0,1964.0,84.0,40.0,264.0,1424.0,1728.0,1728.0,0.0,0.0,1728.0,0.0,1.0,2.0,0.0,6.0,2.0,10.0,0.0,2002.0,1.0,352.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,119000.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,GLQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
332.0,20.0,70.0,8176.0,5.0,6.0,1958.0,1992.0,0.0,846.0,0.0,210.0,1056.0,1056.0,0.0,0.0,1056.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1958.0,1.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,139000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Fa,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
333.0,20.0,85.0,10655.0,8.0,5.0,2003.0,2004.0,296.0,1124.0,479.0,1603.0,3206.0,1629.0,0.0,0.0,1629.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2003.0,3.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,284000.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
334.0,120.0,59.0,8198.0,7.0,5.0,2004.0,2004.0,146.0,720.0,0.0,638.0,1358.0,1358.0,0.0,0.0,1358.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,2004.0,2.0,484.0,192.0,30.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,207000.0,RM,Pave,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
335.0,60.0,59.0,9042.0,6.0,5.0,1998.0,1998.0,0.0,828.0,0.0,115.0,943.0,943.0,695.0,0.0,1638.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,2.0,1998.0,2.0,472.0,100.0,38.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,192000.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
336.0,190.0,70.04995836802665,164660.0,5.0,6.0,1965.0,1965.0,0.0,1249.0,147.0,103.0,1499.0,1619.0,167.0,0.0,1786.0,2.0,0.0,2.0,0.0,3.0,1.0,7.0,2.0,1965.0,2.0,529.0,670.0,0.0,0.0,0.0,0.0,0.0,700.0,8.0,2008.0,228950.0,RL,Grvl,IR1,HLS,AllPub,Corner,Sev,Timber,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,TA,Gd,ALQ,BLQ,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
337.0,20.0,86.0,14157.0,9.0,5.0,2005.0,2006.0,200.0,1249.0,0.0,673.0,1922.0,1922.0,0.0,0.0,1922.0,1.0,0.0,2.0,0.0,3.0,1.0,8.0,1.0,2005.0,3.0,676.0,178.0,51.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,377426.0,RL,Pave,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
338.0,20.0,70.0,9135.0,7.0,5.0,2002.0,2003.0,113.0,810.0,0.0,726.0,1536.0,1536.0,0.0,0.0,1536.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2002.0,2.0,532.0,192.0,74.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,214000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
339.0,20.0,91.0,14145.0,7.0,7.0,1984.0,1998.0,0.0,213.0,0.0,995.0,1208.0,1621.0,0.0,0.0,1621.0,1.0,0.0,2.0,0.0,3.0,1.0,8.0,0.0,1984.0,2.0,440.0,108.0,45.0,0.0,0.0,0.0,0.0,400.0,5.0,2006.0,202500.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,CBlock,Gd,TA,Mn,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
340.0,20.0,66.0,12400.0,6.0,7.0,1958.0,1998.0,176.0,585.0,0.0,630.0,1215.0,1215.0,0.0,0.0,1215.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1958.0,1.0,297.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,6.0,2009.0,155000.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,Fa,No,Rec,Unf,GasA,TA,Y,FuseA,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
